StockCode,Description,TotalRevenue,CumRevenue,CumPct,RankPct,ABC_Class
23451,SQUARE MINI PORTRAIT FRAME,520.9499999999999,17376382.660000067,97.93136651141239,60.47036688617121,C
22898,CHILDRENS APRON APPLE DESIGN,520.5,17376903.160000067,97.93429999171532,60.48918156161806,C
22983,"CARD, BILLBOARD FONT",519.48,17377422.640000068,97.93722772341131,60.50799623706491,C
90200A,PURPLE SWEETHEART BRACELET,518.5,17377941.140000068,97.94014993193593,60.526810912511756,C
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,516.28,17378457.42000007,97.94305962878666,60.54562558795861,C
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,515.63,17378973.050000068,97.9459656623094,60.56444026340546,C
17013D,ORIGAMI ROSE INCENSE IN TUBE,515.46,17379488.51000007,97.94887073773101,60.583254938852306,C
20910,VINTAGE PHOTO ALBUM PARIS DAYS,514.1999999999999,17380002.710000068,97.95176871193229,60.602069614299154,C
20830,SILVER PHOTO FRAME,514.1999999999999,17380516.910000067,97.95466668613356,60.620884289746,C
22584,PACK OF 6 PANETTONE GIFT BOXES,513.9100000000001,17381030.820000067,97.95756302592697,60.63969896519285,C
84313B,BLUE TV TRAY TABLE ,513.74,17381544.560000066,97.96045840761924,60.6585136406397,C
84824,DANISH ROSE UMBRELLA STAND,513.55,17382058.110000066,97.96335271849257,60.677328316086545,C
23016,GLASS TWIST BON BON JAR,512.85,17382570.960000068,97.9662430842435,60.6961429915334,C
84846A,SCENTED CANDLE IN DIGITALIS TIN,512.4,17383083.360000066,97.9691309138443,60.71495766698025,C
21015,DARK BIRD HOUSE TREE DECORATION,511.96999999999997,17383595.330000065,97.97201632001276,60.733772342427095,C
22201,FRYING PAN BLUE POLKADOT,510.5,17384105.830000065,97.97489344142417,60.75258701787394,C
85121B,RETRO LAUNDRY TUB PINK,510.0,17384615.830000065,97.97776774489101,60.77140169332079,C
84782C,GREEN 3 TIER GLASS PLATE STAND,509.9,17385125.730000064,97.98064148476894,60.79021636876764,C
21117,BLOND DOLL DOORSTOP,509.58000000000004,17385635.310000062,97.98351342116233,60.809031044214485,C
85232A,SET/3 POLKADOT STACKING TINS,507.9,17386143.21000006,97.98637588926194,60.82784571966133,C
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,507.69,17386650.90000006,97.98923717382486,60.84666039510819,C
23060,HEART BEADED TRELLIS DECORATION,507.52000000000004,17387158.42000006,97.9920975002866,60.865475070555036,C
72122,COFFEE SCENT PILLAR CANDLE,506.34999999999997,17387664.770000063,97.99495123275805,60.88428974600188,C
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,506.31,17388171.08000006,97.99780473979392,60.90310442144873,C
21194,PINK  HONEYCOMB PAPER FAN,504.94000000000005,17388676.020000063,98.00065052566167,60.92191909689558,C
23219,LAUREL STAR ANTIQUE SILVER ,504.6,17389180.620000064,98.00349439532711,60.940733772342426,C
37352,BIRD IN TREE MUG ,504.55,17389685.170000065,98.00633798319808,60.959548447789274,C
22394,PAPERWEIGHT KINGS CHOICE ,504.45,17390189.620000064,98.00918100748014,60.97836312323612,C
23139,SINGLE WIRE HOOK PINK HEART,503.83,17390693.450000063,98.0120205375109,60.99717779868297,C
16236,KITTY PENCIL ERASERS,503.65,17391197.10000006,98.01485905308164,61.015992474129824,C
21285,RETRO SPOT CANDLE  MEDIUM,502.80000000000007,17391699.90000006,98.0176927781466,61.03480714957667,C
21026,SPACE OWL,502.37,17392202.270000063,98.02052407977922,61.05362182502352,C
84913B,MINT GREEN ROSE TOWEL,502.20000000000005,17392704.470000062,98.02335442331069,61.07243650047037,C
84657,GREEN ROSE CUSHION COVER,502.20000000000005,17393206.67000006,98.02618476684216,61.091251175917215,C
79337,BLUE FLOCK GLASS CANDLEHOLDER,501.84999999999997,17393708.520000063,98.02901313781243,61.11006585136406,C
85129C,BEADED CRYSTAL HEART BLUE SMALL,500.1,17394208.620000064,98.03183164597668,61.12888052681091,C
85117,NIGHTINGALE COATHOOK WHITE,500.04999999999995,17394708.670000065,98.03464987234648,61.14769520225776,C
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,499.81,17395208.480000064,98.03746674610288,61.16650987770461,C
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,499.3,17395707.780000065,98.0402807455558,61.18532455315146,C
23398,HANGING HEART BONHEUR,499.22999999999996,17396207.010000065,98.0430943504965,61.20413922859831,C
16048,TEATIME ROUND PENCIL SHARPENER ,498.78,17396705.790000066,98.04590541928708,61.222953904045156,C
72728,ROSE SCENT CANDLES IN GLASS,498.49999999999994,17397204.290000066,98.04871491002869,61.241768579492,C
22322,BIRD DECORATION GREEN  SPOT,498.09999999999997,17397702.390000068,98.05152214641464,61.26058325493885,C
85161,ACRYLIC GEOMETRIC LAMP,497.65,17398200.040000066,98.05432684665047,61.2793979303857,C
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,497.64,17398697.680000067,98.05713149052741,61.298212605832546,C
85215,ASSORTED CHEESE FRIDGE MAGNETS,497.34000000000003,17399195.020000067,98.0599344436376,61.3170272812794,C
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,497.15,17399692.170000065,98.06273632592885,61.33584195672625,C
85230A,OPIUM SCENTED VOTIVE CANDLE,497.03999999999996,17400189.210000064,98.0655375882723,61.354656632173096,C
21311,SET/4 BIRD MIRROR MAGNETS ,496.25,17400685.460000064,98.06833439826332,61.373471307619944,C
72267,PREMIUM CHURCH CANDLE,496.14000000000004,17401181.600000065,98.07113058830653,61.39228598306679,C
23528,WALL ART SPACEBOY,495.48,17401677.080000065,98.07392305866291,61.41110065851364,C
85185D,FROG SOCK PUPPET,495.40000000000003,17402172.480000064,98.07671507814815,61.42991533396049,C
85186C,BUNNY EGG GARLAND,495.18,17402667.660000063,98.07950585773779,61.448730009407335,C
84706D,CHERRY BLOSSOM TABLE CLOCK ,495.09999999999997,17403162.760000065,98.08229618645628,61.46754468485419,C
21740,COSY SLIPPER SHOES LARGE RED,492.65000000000003,17403655.410000063,98.08507270724635,61.48635936030104,C
51020B,STRIPY DESIGN SHOWER CAP,491.86999999999995,17404147.280000065,98.0878448320429,61.505174035747885,C
85020,ROUND PINK HEART MIRROR,491.4,17404638.680000063,98.09061430797152,61.52398871119473,C
84875B,GREEN SQUARE COMPACT MIRROR,491.25,17405129.930000063,98.0933829385168,61.54280338664158,C
21899,GARAGE KEY FOB,491.15,17405621.08000006,98.09615100547315,61.56161806208843,C
17084N,FAIRY DREAMS INCENSE ,491.11,17406112.19000006,98.09891884699394,61.580432737535276,C
23413,VINTAGE COFFEE GRINDER BOX,490.65,17406602.84000006,98.1016840960057,61.59924741298212,C
90161C,ANT COPPER LIME BOUDICCA BRACELET,490.05,17407092.89000006,98.10444596348398,61.61806208842898,C
22263,FELT EGG COSY LADYBIRD ,489.44,17407582.33000006,98.1072043930699,61.636876763875826,C
35964,FOLKART CLIP ON STARS,488.7,17408071.03000006,98.10995865209783,61.65569143932267,C
20652,BLUE SPOTTY LUGGAGE TAG ,488.5,17408559.53000006,98.11271178394794,61.67450611476952,C
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,488.03999999999996,17409047.57000006,98.11546232328902,61.69332079021637,C
85091,CANDY SPOT BREAD BASKETS,487.35,17409534.92000006,98.11820897386661,61.712135465663216,C
84592,CROCHET ROSE PURSE WITH SUEDE BACK,486.75000000000006,17410021.67000006,98.1209522429107,61.730950141110064,C
21160,KEEP OUT GIRLS DOOR HANGER ,486.67999999999995,17410508.35000006,98.12369511744255,61.74976481655691,C
35972,DAISY FOLKART HEART DECORATION,486.25,17410994.60000006,98.12643556854206,61.76857949200376,C
90195B,BLACK GEMSTONE BRACELET,486.24999999999994,17411480.85000006,98.12917601964158,61.787394167450614,C
85144,JARDIN ETCHED GLASS BUTTER DISH,485.9,17411966.75000006,98.13191449817988,61.80620884289746,C
72132,COLUMBIAN CUBE CANDLE,485.55,17412452.30000006,98.13465100415698,61.82502351834431,C
20865,PATCHWORK PENCIL CASE BUTTERFLY ,485.49,17412937.79000006,98.13738717198075,61.84383819379116,C
84875D,BLUE SQUARE COMPACT MIRROR,483.75,17413421.54000006,98.14011353335738,61.862652869238005,C
21666,RIDGED GLASS T-LIGHT HOLDER,483.6,17413905.14000006,98.14283904935064,61.88146754468485,C
84218,BOX/12 CHICK & EGG IN BASKET,483.59999999999997,17414388.74000006,98.14556456534392,61.9002822201317,C
23660,HENRIETTA HEN MUG ,483.45000000000005,17414872.19000006,98.14828923595381,61.91909689557855,C
20864,DENIM PATCH PENCIL CASE BUTTERFLY,483.33,17415355.52000006,98.15101323025699,61.9379115710254,C
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,482.70000000000005,17415838.22000006,98.15373367395001,61.95672624647225,C
16238,PARTY TIME PENCIL ERASERS,481.81,17416320.030000057,98.1564491017017,61.9755409219191,C
22861,EASTER TIN CHICKS IN GARDEN,481.8,17416801.830000058,98.15916447309449,61.994355597365946,C
84683,CLASSICAL ROSE CANDLESTAND,481.55,17417283.38000006,98.161878435515,62.01317027281279,C
84865,NEW BAROQUE BLACK PHOTO ALBUM,481.05,17417764.43000006,98.16458957999095,62.03198494825964,C
22038,BOTANICAL LAVENDER GIFT WRAP ,481.0,17418245.43000006,98.16730044267241,62.05079962370649,C
20794,BLUE  TILE HOOK,480.9,17418726.330000058,98.17001074176495,62.069614299153336,C
84984B,RED PEONY CUSHION COVER ,480.85,17419207.18000006,98.17272075906307,62.08842897460019,C
23021,GLASS BONNE JAM JAR,480.1,17419687.28000006,98.17542654944432,62.10724365004704,C
84989B,75 BLACK FAIRY CAKE CASES,479.9,17420167.18000006,98.17813121264771,62.12605832549389,C
90160D,PINK BOUDICCA LARGE BRACELET,479.55,17420646.73000006,98.18083390328992,62.144873000940734,C
23169,CLASSIC GLASS SWEET JAR,479.45,17421126.18000006,98.1835360303432,62.16368767638758,C
21128,GOLD FISHING GNOME,478.61,17421604.79000006,98.18623342324962,62.18250235183443,C
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,478.5,17422083.29000006,98.1889301962082,62.20131702728128,C
79030G,TUMBLER NEW ENGLAND,478.14,17422561.43000006,98.19162494024671,62.220131702728125,C
84917,WHITE HAND TOWEL WITH BUTTERFLY,477.85,17423039.28000006,98.19431804987737,62.23894637817498,C
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,477.57,17423516.85000006,98.19700958145906,62.25776105362183,C
72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",476.4,17423993.25000006,98.19969451905042,62.276575729068675,C
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,476.00000000000006,17424469.25000006,98.20237720228614,62.29539040451552,C
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,475.1,17424944.35000006,98.20505481322165,62.31420507996237,C
84762A,WHITE PICNIC BARBECUE BUCKET,474.9,17425419.25000006,98.20773129697929,62.33301975540922,C
23527,WALL ART ANIMALS AND NATURE ,474.75,17425894.00000006,98.21040693535356,62.351834430856066,C
37492C,GREEN BLUE FLOWER PIGGY BANK,472.65,17426366.650000058,98.21307073836061,62.37064910630291,C
22697,TEACUP AND SAUCER REGENCY GREEN,472.5,17426839.150000058,98.21573369598431,62.38946378174977,C
84924A,WAKE UP COCKEREL CALENDAR SIGN ,472.38,17427311.530000057,98.2183959773013,62.408278457196616,C
84926E,FLOWERS TILE COASTER,472.34,17427783.870000057,98.22105803318273,62.42709313264346,C
84247L,FAWN AND MUSHROOM GREETING CARD,472.08,17428255.950000055,98.22371862373296,62.44590780809031,C
22541,MINI JIGSAW LEAP FROG,471.98,17428727.930000056,98.2263786506943,62.46472248353716,C
23180,MUM'S KITCHEN CLOCK,471.90000000000003,17429199.830000054,98.22903822678451,62.48353715898401,C
22951,72 CAKE CASES DOLLY GIRL DESIGN,471.84999999999997,17429671.680000056,98.23169752108025,62.502351834430854,C
21620,S/4 ROSE    BOTANICAL  CANDLE,469.5,17430141.180000056,98.23434357103649,62.5211665098777,C
16202B,PASTEL BLUE PHOTO ALBUM ,469.21,17430610.390000056,98.2369879865849,62.53998118532456,C
23377,PACK OF 12 DOLLY GIRL TISSUES,469.16999999999996,17431079.56000006,98.23963217669771,62.558795860771404,C
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,468.87,17431548.43000006,98.24227467604379,62.57761053621825,C
22897,OVEN MITT APPLE DESIGN,468.65,17432017.080000058,98.24491593549425,62.5964252116651,C
16239,BALLERINA HEART DECORATION.,468.4,17432485.480000056,98.24755578597242,62.61523988711195,C
84675,FROG KING WATERING CAN,467.65000000000003,17432953.130000055,98.25019140953371,62.634054562558795,C
21002,ROSE DU SUD DRAWSTRING BAG,467.5,17433420.630000055,98.25282618771166,62.65286923800564,C
72127,COLUMBIAN CANDLE ROUND ,467.14,17433887.770000055,98.2554589369695,62.67168391345249,C
23136,IVORY WIRE SWEETHEART LETTER TRAY,467.05,17434354.820000056,98.25809117899733,62.69049858889934,C
84596J,MIXED NUTS LIGHT GREEN BOWL,466.53000000000003,17434821.350000057,98.2607204903628,62.70931326434619,C
21459,YELLOW EASTER EGG HUNT START POST,465.9,17435287.250000056,98.26334625111808,62.72812793979304,C
23218,LAUREL STAR ANTIQUE GOLD,465.81,17435753.060000055,98.26597150464336,62.74694261523989,C
90203,SILVER CHARM NECKLACE 70CM,465.0,17436218.060000055,98.26859219309843,62.765757290686736,C
51020A,SUMMER FUN DESIGN SHOWER CAP,464.55999999999995,17436682.620000053,98.27121040176225,62.78457196613358,C
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,464.34,17437146.960000053,98.27382737053047,62.80338664158043,C
47310M,"SMALL POP BOX,FUNKY MONKEY",464.1,17437611.060000055,98.27644298668531,62.82220131702728,C
21393,BLUE POLKADOT PUDDING BOWL,463.95000000000005,17438075.010000054,98.27905775745675,62.84101599247413,C
20845,ZINC HEART LATTICE 2 WALL PLANTER,463.55,17438538.560000055,98.28167027387255,62.85983066792098,C
22407,MONEY BOX FIRST ADE DESIGN,463.01,17439001.570000056,98.28427974690823,62.87864534336783,C
85226C,BLUE PULL BACK RACING CAR,462.3,17439463.870000057,98.28688521846257,62.89746001881468,C
85109,PINK BOUDOIR T-LIGHT HOLDER,462.15000000000003,17439926.020000055,98.28948984463355,62.916274694261524,C
20696,FLORAL SOFT CAR TOY,461.25,17440387.270000055,98.29208939850429,62.93508936970837,C
23691,WRAP KEEP CALM BIRTHDAY,460.5,17440847.770000055,98.29468472545818,62.95390404515522,C
16012,FOOD/DRINK SPONGE STICKERS,459.9,17441307.670000054,98.29727667087857,62.97271872060207,C
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,459.75,17441767.420000054,98.2998677709156,62.991533396048915,C
23455,SMALL PARLOUR PICTURE FRAME,459.56,17442226.980000053,98.30245780013367,63.01034807149577,C
21881,CUTE CATS TAPE,459.20000000000005,17442686.18000005,98.30504580043166,63.02916274694262,C
22191,IVORY WALL CLOCK,459.0,17443145.18000005,98.30763267355181,63.047977422389465,C
22193,RED WALL CLOCK,459.0,17443604.18000005,98.31021954667197,63.06679209783631,C
21884,CAKES AND BOWS GIFT  TAPE,458.66,17444062.840000052,98.31280450358982,63.08560677328316,C
23561,SET OF 6 RIBBONS PARTY,458.63,17444521.47000005,98.31538929143098,63.10442144873001,C
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,456.45,17444977.92000005,98.3179617930338,63.123236124176856,C
90209B,GREEN ENAMEL+GLASS HAIR COMB,455.7,17445433.62000005,98.32053006771976,63.1420507996237,C
21536,DAIRY MAID  SMALL  MILK JUG,455.7,17445889.32000005,98.3230983424057,63.16086547507056,C
85203,HANGING WOOD AND FELT BUTTERFLY ,455.34,17446344.66000005,98.32566458817158,63.179680150517406,C
21507,ELEPHANT BIRTHDAY CARD ,454.92,17446799.58000005,98.328228466864,63.198494825964254,C
62096A,PINK/YELLOW FLOWERS HANDBAG,454.45,17447254.03000005,98.33078969668853,63.2173095014111,C
72225C,LAVENDER SCENT CAKE CANDLE,454.09,17447708.12000005,98.33334889759296,63.23612417685795,C
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,453.75,17448161.87000005,98.33590618229508,63.2549388523048,C
84653,GREEN ROSE QUILT ,453.5,17448615.37000005,98.3384620580249,63.273753527751644,C
72801G,S/4 BURGUNDY WINE DINNER CANDLES,453.33,17449068.700000048,98.34101697565357,63.29256820319849,C
90195A,PURPLE GEMSTONE BRACELET,453.2,17449521.900000047,98.34357116061665,63.31138287864535,C
23074,EMBOSSED HEART TRINKET BOX,452.34000000000003,17449974.240000047,98.34612049871507,63.330197554092194,C
84948,SILVER HANGING T-LIGHT HOLDER DOME,452.1,17450426.34000005,98.34866848420009,63.34901222953904,C
23548,WRAP MAGIC FOREST ,451.5,17450877.84000005,98.35121308815161,63.36782690498589,C
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,451.45,17451329.290000048,98.35375741030869,63.38664158043274,C
20804,GLASS CHICKEN BUTTER DISH,451.35,17451780.64000005,98.35630116887685,63.405456255879585,C
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,450.38000000000005,17452231.020000048,98.35883946063252,63.42427093132643,C
23560,SET OF 6 RIBBONS COUNTRY STYLE,449.96,17452680.98000005,98.36137538531476,63.44308560677328,C
16161M,WRAP  PINK FLOCK,449.5,17453130.48000005,98.36390871748799,63.461900282220135,C
22452,MEASURING TAPE RUSSIAN DOLL PINK,448.4000000000001,17453578.880000047,98.36643585018314,63.48071495766698,C
21847,GREEN  DIAMANTE PEN IN GIFT BOX,448.2,17454027.080000047,98.36896185570048,63.49952963311383,C
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,448.13,17454475.210000046,98.37148746670555,63.51834430856068,C
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,447.5,17454922.710000046,98.37400952710048,63.537158984007526,C
20661,BLUE SPOTTY PURSE ,446.30000000000007,17455369.010000046,98.37652482442842,63.555973659454374,C
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",446.09999999999997,17455815.110000048,98.37903899457855,63.57478833490122,C
17164D,ASS COL SMALL SAND FROG P'WEIGHT,445.74,17456260.850000046,98.38155113580855,63.59360301034807,C
23125,6PC WOOD PLATE SET DISPOSABLE,443.25,17456704.100000046,98.3840492436746,63.61241768579492,C
21399,BLUE  SPOTTY  COFFEE MUG,443.1,17457147.200000048,98.38654650615727,63.63123236124177,C
82605,OLD DOC RUSSEL METAL SIGN,443.1,17457590.30000005,98.38904376863995,63.65004703668862,C
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",442.95,17458033.25000005,98.39154018573922,63.66886171213547,C
84972L,GIANT PINK HEART MEMO HOLDER,442.40000000000003,17458475.650000047,98.39403350309948,63.687676387582314,C
20689,RETRO SISTERS EXPRESSO CUPS,441.95000000000005,17458917.600000046,98.3965242843096,63.70649106302916,C
21540,DAIRY MAID CERAMIC BUTTER DISH,441.5,17459359.100000046,98.39901252936963,63.72530573847601,C
21403,BLUE EGG  SPOON,440.58,17459799.680000044,98.40149558941162,63.74412041392286,C
90161B,ANT COPPER TURQ BOUDICCA BRACELET,440.55,17460240.230000045,98.40397848037696,63.762935089369705,C
23045,PAPER LANTERN 5 POINT STAR MOON ,439.90000000000003,17460680.130000044,98.40645770801433,63.78174976481656,C
37444A,YELLOW BREAKFAST CUP AND SAUCER,439.84,17461119.970000044,98.40893659749835,63.80056444026341,C
85230G,ORANGE VOTIVE CANDLE,439.67999999999995,17461559.650000043,98.41141458524012,63.819379115710255,C
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,438.75,17461998.400000043,98.41388733160498,63.8381937911571,C
20868,SILVER FABRIC MIRROR,437.66,17462436.060000043,98.41635393485066,63.85700846660395,C
22344,PARTY PIZZA DISH PINK POLKADOT,437.06,17462873.120000042,98.41881715656285,63.8758231420508,C
79071B,ENGLISH ROSE METAL WASTE BIN,436.6,17463309.720000044,98.42127778576604,63.894637817497646,C
20787,BLUE RETRO BAR STOOL,435.45000000000005,17463745.170000043,98.4237319336967,63.913452492944494,C
23425,STORAGE TIN HOME SWEET HOME,435.43,17464180.600000042,98.42618596890958,63.93226716839135,C
16168M,FUNKY MONKEY GIFT BAG MEDIUM,435.24,17464615.84000004,98.4286389333035,63.951081843838196,C
21167,WHITE SAGE INCENSE,435.18,17465051.02000004,98.43109155954409,63.969896519285044,C
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",435.12,17465486.14000004,98.43354384763133,63.98871119473189,C
BANK CHARGES,Bank Charges,435.001,17465921.14100004,98.43599546504775,64.00752587017874,C
23565,EGG CUP MILKMAID HELGA ,435.0,17466356.14100004,98.4384470768283,64.02634054562559,C
23509,MINI PLAYING CARDS FUN FAIR ,434.46000000000004,17466790.60100004,98.44089564522871,64.04515522107243,C
47581B,FAIRY CAKE WICKER PICNIC BASKET ,433.5,17467224.10100004,98.44333880317552,64.06396989651928,C
47422,ASSORTED MONKEY SUCTION CUP HOOK,432.72,17467656.82100004,98.4457775651288,64.08278457196613,C
23043,PAPER LANTERN 9 POINT HOLLY STAR L,431.25,17468088.07100004,98.44820804232502,64.10159924741298,C
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,431.24,17468519.311000038,98.45063846316235,64.12041392285983,C
84858B,BLUE RIVIERA HANDBAG,431.0,17468950.311000038,98.45306753138628,64.13922859830667,C
90154,LAZER CUT NECKLACE W PASTEL BEADS,430.7,17469381.011000037,98.45549490884348,64.15804327375353,C
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,430.09999999999997,17469811.11100004,98.4579189047672,64.17685794920038,C
85169C,EAU DE NIL LOVE BIRD CANDLE,429.97,17470241.081000037,98.46034216802529,64.19567262464723,C
85142,JARDIN ETCHED GLASS GINGER JAR,429.3,17470670.38100004,98.46276165523767,64.21448730009408,C
20653,CHERRY BLOSSOM LUGGAGE TAG,428.89,17471099.27100004,98.46517883173553,64.23330197554093,C
84508B,STRIPES DESIGN TEDDY,428.4,17471527.671000037,98.46759324664765,64.25211665098777,C
23379,PACK OF 12 RED APPLE TISSUES,428.01,17471955.68100004,98.47000546356306,64.27093132643462,C
84966B,BLUE KASHMIRI BOXED MIRROR,428.0,17472383.68100004,98.47241762411953,64.28974600188147,C
16045,POPART WOODEN PENCILS ASST,428.0,17472811.68100004,98.47482978467602,64.30856067732832,C
84801A,PINK HYDRANGEA ART FLOWER,427.44000000000005,17473239.12100004,98.47723878913459,64.32737535277516,C
21455,PAINTED YELLOW WOODEN DAISY,426.7,17473665.82100004,98.47964362303517,64.34619002822201,C
84876B,GREEN HEART COMPACT MIRROR,426.25,17474092.07100004,98.48204592078565,64.36500470366886,C
22124,SET OF 2 TEA TOWELS PING MICROWAVE,425.92,17474517.99100004,98.48444635869272,64.3838193791157,C
23522,DOG AND BALL WALL ART,425.88,17474943.87100004,98.4868465711642,64.40263405456255,C
90082B,DIAMANTE BOW BROOCH RED COLOUR,425.45,17475369.32100004,98.48924436020334,64.4214487300094,C
22776,"CAKESTAND, 3 TIER, LOVEHEART",425.4,17475794.721000038,98.49164186744802,64.44026340545625,C
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,424.05,17476218.77100004,98.49403176624239,64.4590780809031,C
20715,LITTLE FLOWER SHOPPER BAG,424.0,17476642.77100004,98.49642138324226,64.47789275634996,C
16008,SMALL FOLDING SCISSOR(POINTED EDGE),423.46,17477066.23100004,98.49880795686201,64.4967074317968,C
84597C,RETRO PINK BALL ASHTRAY ,422.05,17477488.28100004,98.50118658387805,64.51552210724365,C
21518,BANK ACCOUNT  GREETING  CARD ,421.68,17477909.96100004,98.50356312561512,64.5343367826905,C
22686,"FRENCH BLUE METAL DOOR SIGN, No",421.25,17478331.21100004,98.50593724391983,64.55315145813735,C
22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",421.05,17478752.26100004,98.50831023504674,64.5719661335842,C
23058,CHRISTMAS HANGING SNOWFLAKE,421.02000000000004,17479173.28100004,98.51068305709694,64.59078080903105,C
23117,POPPY FIELDS CHOPPING BOARD,420.75,17479594.03100004,98.51305435745708,64.6095954844779,C
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,420.28,17480014.31100004,98.51542300894934,64.62841015992474,C
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,420.21000000000004,17480434.521000043,98.51779126592935,64.64722483537159,C
84596K,JELLY BABIES YELLOW SMALL BOWL,420.14,17480854.661000043,98.52015912839711,64.66603951081844,C
20621,ECONOMY PASSPORT COVER ,420.0,17481274.661000043,98.52252620184039,64.68485418626528,C
20700,GREEN CAT FLORAL CUSHION COVER ,420.0,17481694.661000043,98.52489327528367,64.70366886171213,C
84967C,GREEN KASHMIRI OCCASIONAL TABLE,419.85,17482114.511000045,98.52725950334359,64.72248353715898,C
84859B,BLUE DISCO HANDBAG,419.38,17482533.891000044,98.52962308253561,64.74129821260583,C
84770,ROUND GEORGIAN SILVER MIRROR,419.25000000000006,17482953.141000044,98.53198592906202,64.76011288805267,C
20943,SET/6 GINGERBREAD STAR T-LIGHTS,418.75,17483371.891000044,98.53434595764386,64.77892756349954,C
17129F,BLUE GLASS GEMS IN BAG,418.38,17483790.271000043,98.5367039009467,64.79774223894638,C
90120D,WHITE MURANO TWIST BRACELET,418.25,17484208.521000043,98.53906111158398,64.81655691439323,C
23336,EGG FRYING PAN PINK ,418.05,17484626.571000043,98.54141719504342,64.83537158984008,C
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,417.77,17485044.341000043,98.54377170045389,64.85418626528693,C
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,417.7,17485462.041000042,98.54612581135213,64.87300094073377,C
20851,ZINC HEART LATTICE TRAY OVAL ,417.7,17485879.74100004,98.54847992225037,64.89181561618062,C
84510F,SET OF 4 NEW ENGLAND COASTERS ,417.5,17486297.24100004,98.55083290597076,64.91063029162747,C
72780,BLACK SILOUETTE CANDLE PLATE,417.33,17486714.57100004,98.55318493159001,64.92944496707432,C
20654,FIRST CLASS LUGGAGE TAG ,417.13,17487131.70100004,98.55553583003143,64.94825964252117,C
22346,PARTY PIZZA DISH GREEN POLKADOT,415.93,17487547.63100004,98.55787996540585,64.96707431796801,C
90143,SILVER BRACELET W PASTEL FLOWER,415.0,17487962.63100004,98.56021885940338,64.98588899341486,C
85227,SET/6 3D KIT CARDS FOR KIDS,414.54999999999995,17488377.18100004,98.5625552172508,65.00470366886171,C
22031,BOTANICAL LAVENDER BIRTHDAY CARD,414.21,17488791.39100004,98.56488965889591,65.02351834430856,C
85169D,PINK LOVE BIRD CANDLE,413.98,17489205.37100004,98.5672228042865,65.0423330197554,C
72799B,PURPLE PILLAR CANDLE BLACK FLOCK,413.35,17489618.72100004,98.56955239906694,65.06114769520225,C
22322,BIRD DECORATION GREEN POLKADOT,413.09999999999997,17490031.821000043,98.5718805848751,65.07996237064911,C
90160B,RED BOUDICCA LARGE BRACELET,412.55,17490444.371000044,98.57420567094421,65.09877704609596,C
23459,DOLLY CABINET 2 DRAWERS ,412.5,17490856.871000044,98.57653047521886,65.11759172154281,C
84563A,PINK & WHITE BREAKFAST TRAY,412.25,17491269.121000044,98.57885387052123,65.13640639698966,C
20694,FLORAL PINK MONSTER,412.23,17491681.351000044,98.5811771531058,65.1552210724365,C
71270,PHOTO CLIP LINE,411.21,17492092.561000045,98.58349468708346,65.17403574788335,C
72128,COLUMBIAN CANDLE ROUND,411.05999999999995,17492503.621000044,98.58581137567772,65.1928504233302,C
21001,ROSE DU SUD WASHBAG ,410.55,17492914.171000045,98.58812518996854,65.21166509877705,C
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,409.50000000000006,17493323.671000045,98.59043308657573,65.2304797742239,C
