Customer ID,Frequency,Monetary,UniqueProducts,TotalQuantity,Recency,Tenure,AvgOrderValue,AvgDaysBetweenOrders,AvgBasketSize,RecencyRatio,Churn
14826,2,385.2,10,152,491,604,192.6,302.0,76.0,0.8129139072847682,1
14828,13,9839.460000000001,72,9718,106,642,756.8815384615385,49.38461538461539,747.5384615384615,0.16510903426791276,1
14829,6,1526.92,72,1059,93,345,254.48666666666668,57.5,176.5,0.26956521739130435,0
14831,3,1676.57,67,885,589,647,558.8566666666667,215.66666666666666,295.0,0.910355486862442,1
14832,1,322.69,1,1,539,539,322.69,539.0,1.0,1.0,1
14833,1,94.8,7,58,408,408,94.8,408.0,58.0,1.0,1
14834,3,915.16,34,318,29,316,305.05333333333334,105.33333333333333,106.0,0.09177215189873418,0
14835,2,297.0,1,180,438,526,148.5,263.0,90.0,0.8326996197718631,1
14837,8,3156.38,159,2820,14,594,394.5475,74.25,352.5,0.02356902356902357,0
14838,2,773.6700000000001,69,362,332,646,386.83500000000004,323.0,181.0,0.5139318885448917,1
14839,3,915.28,61,927,327,613,305.0933333333333,204.33333333333334,309.0,0.533442088091354,1
14840,2,362.71000000000004,20,179,177,448,181.35500000000002,224.0,89.5,0.3950892857142857,1
14841,12,6242.81,182,3621,88,646,520.2341666666667,53.833333333333336,301.75,0.13622291021671826,0
14842,3,1901.52,86,711,4,217,633.84,72.33333333333333,237.0,0.018433179723502304,0
14843,1,211.8,9,132,346,346,211.8,346.0,132.0,1.0,1
14844,9,5770.3,140,3837,32,516,641.1444444444445,57.333333333333336,426.3333333333333,0.06201550387596899,0
14845,1,150.0,1,600,509,509,150.0,509.0,600.0,1.0,1
14846,1,437.4,12,193,336,336,437.4,336.0,193.0,1.0,1
14847,3,1348.95,56,533,58,474,449.65000000000003,158.0,177.66666666666666,0.12236286919831224,1
14848,1,310.56,11,260,314,314,310.56,314.0,260.0,1.0,1
14849,35,13617.44,267,10420,4,608,389.0697142857143,17.37142857142857,297.7142857142857,0.006578947368421052,0
14850,7,1794.01,129,1408,221,477,256.28714285714284,68.14285714285714,201.14285714285714,0.46331236897274636,1
14851,2,524.19,24,445,165,540,262.095,270.0,222.5,0.3055555555555556,0
14852,17,5498.91,126,4014,5,553,323.46529411764703,32.529411764705884,236.11764705882354,0.009041591320072333,0
14853,4,1115.57,21,297,120,515,278.8925,128.75,74.25,0.23300970873786409,0
14854,10,3864.66,158,2608,42,596,386.466,59.6,260.8,0.07046979865771812,0
14855,7,6520.3,168,3510,28,520,931.4714285714286,74.28571428571429,501.42857142857144,0.05384615384615385,1
14857,6,3001.251,149,1805,57,544,500.2085,90.66666666666667,300.8333333333333,0.10477941176470588,0
14858,1,180.75,11,105,415,415,180.75,415.0,105.0,1.0,1
14859,2,648.76,17,426,113,464,324.38,232.0,213.0,0.2435344827586207,0
14861,9,1254.94,58,959,290,641,139.4377777777778,71.22222222222223,106.55555555555556,0.45241809672386896,0
14862,1,304.1,21,430,58,58,304.1,58.0,430.0,1.0,0
14865,3,114.72,3,288,281,647,38.24,215.66666666666666,96.0,0.43431221020092736,0
14866,11,7624.22,36,3033,15,380,693.1109090909091,34.54545454545455,275.72727272727275,0.039473684210526314,0
14867,16,2952.06,67,996,95,643,184.50375,40.1875,62.25,0.14774494556765164,1
14868,8,2527.4900000000002,105,1514,29,329,315.93625000000003,41.125,189.25,0.08814589665653495,0
14869,5,2469.85,171,1943,12,633,493.96999999999997,126.6,388.6,0.018957345971563982,0
14870,6,1838.95,43,483,171,593,306.4916666666667,98.83333333333333,80.5,0.28836424957841483,1
14871,8,1091.34,101,383,87,648,136.4175,81.0,47.875,0.13425925925925927,0
14872,3,816.6,34,662,393,542,272.2,180.66666666666666,220.66666666666666,0.7250922509225092,1
14873,2,854.13,48,311,119,543,427.065,271.5,155.5,0.21915285451197053,1
14874,1,116.18,6,148,444,444,116.18,444.0,148.0,1.0,1
14875,3,2862.4,88,1332,17,351,954.1333333333333,117.0,444.0,0.04843304843304843,1
14876,2,256.7,12,162,430,470,128.35,235.0,81.0,0.9148936170212766,1
14877,2,437.0,57,171,327,552,218.5,276.0,85.5,0.592391304347826,1
14878,22,3702.7200000000003,150,2257,83,566,168.30545454545455,25.727272727272727,102.5909090909091,0.14664310954063603,0
14879,1,185.06,27,104,594,594,185.06,594.0,104.0,1.0,1
14880,2,363.27,25,245,94,198,181.635,99.0,122.5,0.47474747474747475,0
14882,12,3038.4500000000003,31,1482,299,528,253.20416666666668,44.0,123.5,0.5662878787878788,0
14883,2,358.48,25,322,73,121,179.24,60.5,161.0,0.6033057851239669,0
14884,1,120.6,8,72,578,578,120.6,578.0,72.0,1.0,1
14885,3,1598.12,24,1308,41,375,532.7066666666666,125.0,436.0,0.10933333333333334,1
14886,1,364.8,18,160,162,162,364.8,162.0,160.0,1.0,1
14888,1,369.2,20,184,116,116,369.2,116.0,184.0,1.0,1
14889,1,135.9,10,90,245,245,135.9,245.0,90.0,1.0,1
14890,3,817.25,55,636,163,569,272.4166666666667,189.66666666666666,212.0,0.28646748681898065,1
14891,4,1106.73,55,788,57,346,276.6825,86.5,197.0,0.16473988439306358,1
14892,1,202.35000000000002,13,79,600,600,202.35000000000002,600.0,79.0,1.0,1
14893,1,571.76,33,248,527,527,571.76,527.0,248.0,1.0,0
14894,2,837.0600000000001,23,338,352,647,418.53000000000003,323.5,169.0,0.5440494590417311,0
14895,31,21955.62,415,9281,0,638,708.2458064516129,20.580645161290324,299.38709677419354,0.0,0
14896,8,2092.42,150,1117,114,643,261.5525,80.375,139.625,0.17729393468118196,1
14897,5,1949.66,65,816,206,633,389.932,126.6,163.2,0.325434439178515,0
14898,13,3215.59,163,2091,43,645,247.35307692307694,49.61538461538461,160.84615384615384,0.06666666666666667,0
14899,1,1384.88,126,586,304,304,1384.88,304.0,586.0,1.0,1
14900,1,13.919999999999998,1,48,431,431,13.919999999999998,431.0,48.0,1.0,1
14901,8,1690.48,80,801,11,408,211.31,51.0,100.125,0.02696078431372549,0
14902,2,702.96,34,498,305,463,351.48,231.5,249.0,0.6587473002159827,0
14903,4,2411.82,195,1334,34,188,602.955,47.0,333.5,0.18085106382978725,0
14904,2,615.2,62,564,317,337,307.6,168.5,282.0,0.9406528189910979,0
14905,8,1971.39,45,1009,67,645,246.42375,80.625,126.125,0.10387596899224806,1
14906,1,68.44,1,1,354,354,68.44,354.0,1.0,1.0,1
14907,14,5272.87,142,2433,8,511,376.63357142857143,36.5,173.78571428571428,0.015655577299412915,0
14908,1,104.10000000000001,5,50,372,372,104.10000000000001,372.0,50.0,1.0,0
14909,3,1404.68,61,888,346,572,468.2266666666667,190.66666666666666,296.0,0.6048951048951049,1
14911,309,234125.25,2182,113200,2,648,757.6868932038835,2.0970873786407767,366.34304207119743,0.0030864197530864196,0
14912,5,1504.19,37,1293,156,591,300.838,118.2,258.6,0.2639593908629442,0
14913,7,3762.85,161,3574,92,395,537.55,56.42857142857143,510.57142857142856,0.23291139240506328,0
14915,11,1811.25,65,707,0,646,164.6590909090909,58.72727272727273,64.27272727272727,0.0,1
14916,7,2741.73,97,2109,3,527,391.67571428571426,75.28571428571429,301.2857142857143,0.0056925996204933585,0
14917,2,1123.75,29,891,506,506,561.875,253.0,445.5,1.0,1
14918,9,5955.81,79,2551,25,520,661.7566666666667,57.77777777777778,283.44444444444446,0.04807692307692308,1
14919,1,359.35,13,129,448,448,359.35,448.0,129.0,1.0,1
14920,3,1607.17,90,886,122,474,535.7233333333334,158.0,295.3333333333333,0.25738396624472576,1
14921,1,903.01,53,631,110,110,903.01,110.0,631.0,1.0,0
14922,2,843.74,49,376,303,417,421.87,208.5,188.0,0.7266187050359713,1
14924,3,931.01,30,312,155,548,310.33666666666664,182.66666666666666,104.0,0.28284671532846717,1
14926,2,359.4,2,204,291,508,179.7,254.0,102.0,0.5728346456692913,1
14927,1,308.2,20,196,306,306,308.2,306.0,196.0,1.0,1
14928,1,223.91000000000003,21,268,537,537,223.91000000000003,537.0,268.0,1.0,1
14929,1,612.8100000000001,23,351,331,331,612.8100000000001,331.0,351.0,1.0,0
14930,6,5246.63,213,2199,18,516,874.4383333333334,86.0,366.5,0.03488372093023256,1
14931,2,586.0,10,98,115,150,293.0,75.0,49.0,0.7666666666666667,0
14932,2,1029.66,29,337,275,295,514.83,147.5,168.5,0.9322033898305084,1
14933,4,1770.0,1,600,353,353,442.5,88.25,150.0,1.0,1
14934,4,2441.4,89,1517,192,351,610.35,87.75,379.25,0.5470085470085471,0
14935,2,2849.83,25,1931,206,529,1424.915,264.5,965.5,0.389413988657845,1
14936,7,9346.67,195,4541,18,493,1335.2385714285715,70.42857142857143,648.7142857142857,0.036511156186612576,0
14937,1,759.56,13,172,39,39,759.56,39.0,172.0,1.0,0
14938,2,2322.43,71,1369,471,471,1161.215,235.5,684.5,1.0,1
14940,2,531.49,32,384,327,642,265.745,321.0,192.0,0.5093457943925234,1
14941,1,182.1,7,80,488,488,182.1,488.0,80.0,1.0,1
14942,4,746.56,12,354,311,639,186.64,159.75,88.5,0.486697965571205,1
14943,1,107.62,5,46,572,572,107.62,572.0,46.0,1.0,1
14944,14,7048.610000000001,161,3748,4,570,503.4721428571429,40.714285714285715,267.7142857142857,0.007017543859649123,0
14945,1,179.4,11,156,323,323,179.4,323.0,156.0,1.0,1
14947,5,937.47,43,355,40,534,187.494,106.8,71.0,0.0749063670411985,0
14948,4,639.23,39,453,7,128,159.8075,32.0,113.25,0.0546875,0
14949,4,515.0,16,250,378,630,128.75,157.5,62.5,0.6,1
14952,28,13064.47,209,5409,116,645,466.5882142857143,23.035714285714285,193.17857142857142,0.17984496124031008,0
14953,3,723.95,153,803,327,345,241.3166666666667,115.0,267.6666666666667,0.9478260869565217,0
14954,1,167.27,41,92,612,612,167.27,612.0,92.0,1.0,0
14955,1,163.77,30,74,642,642,163.77,642.0,74.0,1.0,1
14956,1,1325.0,4,2500,330,330,1325.0,330.0,2500.0,1.0,1
14957,2,333.29,27,105,162,554,166.645,277.0,52.5,0.2924187725631769,1
14958,6,957.94,52,249,56,645,159.65666666666667,107.5,41.5,0.08682170542635659,1
14959,3,537.32,33,400,19,205,179.10666666666668,68.33333333333333,133.33333333333334,0.09268292682926829,0
14960,1,88.3,2,20,80,80,88.3,80.0,20.0,1.0,0
14961,20,14283.4,297,7333,0,645,714.17,32.25,366.65,0.0,0
14962,4,366.91,14,123,180,493,91.7275,123.25,30.75,0.36511156186612576,1
14963,8,1970.88,215,1308,93,435,246.36,54.375,163.5,0.21379310344827587,0
14964,1,206.21,13,143,156,156,206.21,156.0,143.0,1.0,1
14965,2,599.0,80,365,5,5,299.5,2.5,182.5,1.0,1
14966,5,924.52,93,911,296,633,184.904,126.6,182.2,0.4676145339652449,0
14967,5,1518.81,19,512,351,645,303.762,129.0,102.4,0.5441860465116279,0
14968,1,357.4,47,131,367,367,357.4,367.0,131.0,1.0,0
14969,1,906.23,13,665,613,613,906.23,613.0,665.0,1.0,1
14970,11,4447.04,57,897,46,572,404.2763636363636,52.0,81.54545454545455,0.08041958041958042,0
14972,2,145.07,20,40,37,290,72.535,145.0,20.0,0.12758620689655173,1
14973,3,1314.45,29,369,16,135,438.15000000000003,45.0,123.0,0.11851851851851852,1
14975,1,192.45,15,127,330,330,192.45,330.0,127.0,1.0,0
14976,4,559.96,38,162,10,236,139.99,59.0,40.5,0.0423728813559322,0
14977,1,31.93,4,17,635,635,31.93,635.0,17.0,1.0,1
14978,9,2748.0,159,632,145,500,305.3333333333333,55.55555555555556,70.22222222222223,0.29,0
14979,1,439.46000000000004,42,213,644,644,439.46000000000004,644.0,213.0,1.0,1
14980,1,150.68,24,79,646,646,150.68,646.0,79.0,1.0,1
14981,2,372.92,20,241,155,333,186.46,166.5,120.5,0.46546546546546547,1
14982,1,237.78,39,125,481,481,237.78,481.0,125.0,1.0,1
14983,1,183.20000000000002,30,90,598,598,183.20000000000002,598.0,90.0,1.0,1
14984,5,1168.32,27,311,90,606,233.664,121.2,62.2,0.1485148514851485,0
14985,2,296.75,78,260,107,267,148.375,133.5,130.0,0.40074906367041196,1
14986,2,566.9,87,342,285,593,283.45,296.5,171.0,0.4806070826306914,1
14987,7,1550.6499999999999,4,607,275,646,221.52142857142854,92.28571428571429,86.71428571428571,0.42569659442724456,0
14988,7,2066.6,171,1276,121,511,295.2285714285714,73.0,182.28571428571428,0.23679060665362034,1
14989,1,342.4,18,200,571,571,342.4,571.0,200.0,1.0,1
14990,2,305.42,41,130,521,639,152.71,319.5,65.0,0.8153364632237872,1
14991,1,314.67,21,191,339,339,314.67,339.0,191.0,1.0,1
14992,1,210.5,27,145,351,351,210.5,351.0,145.0,1.0,1
14993,1,36.13,9,21,473,473,36.13,473.0,21.0,1.0,1
14994,5,960.63,233,577,291,532,192.126,106.4,115.4,0.5469924812030075,1
14995,1,119.31,37,51,189,189,119.31,189.0,51.0,1.0,0
14996,2,442.28999999999996,37,404,390,390,221.14499999999998,195.0,202.0,1.0,1
14997,2,385.68,20,600,87,565,192.84,282.5,300.0,0.15398230088495576,0
14998,4,770.73,111,367,79,514,192.6825,128.5,91.75,0.15369649805447472,1
14999,1,129.48000000000002,9,88,502,502,129.48000000000002,502.0,88.0,1.0,1
15001,2,230.85999999999999,44,81,303,303,115.42999999999999,151.5,40.5,1.0,1
15002,9,4817.28,220,2518,25,606,535.2533333333333,67.33333333333333,279.77777777777777,0.041254125412541254,1
15003,6,1060.7,253,547,382,591,176.78333333333333,98.5,91.16666666666667,0.6463620981387479,1
15004,1,1246.32,154,630,56,56,1246.32,56.0,630.0,1.0,1
15005,48,12312.13,524,7643,5,647,256.5027083333333,13.479166666666666,159.22916666666666,0.0077279752704791345,0
15006,1,323.05,47,114,362,362,323.05,362.0,114.0,1.0,0
15007,1,156.91,12,69,68,68,156.91,68.0,69.0,1.0,1
15008,2,360.0,6,1500,389,547,180.0,273.5,750.0,0.7111517367458866,1
15011,2,416.6,17,289,305,326,208.3,163.0,144.5,0.9355828220858896,1
15012,2,628.64,107,334,283,486,314.32,243.0,167.0,0.5823045267489712,0
15013,10,1641.3,177,1747,397,587,164.13,58.7,174.7,0.676320272572402,1
15014,1,117.72999999999999,2,68,85,85,117.72999999999999,85.0,68.0,1.0,0
15015,13,2365.02,158,1593,410,634,181.92461538461538,48.76923076923077,122.53846153846153,0.6466876971608833,1
15016,5,630.3,93,247,82,452,126.05999999999999,90.4,49.4,0.18141592920353983,1
15018,2,402.59000000000003,17,115,162,277,201.29500000000002,138.5,57.5,0.5848375451263538,0
15019,1,266.0,64,159,176,176,266.0,176.0,159.0,1.0,1
15020,1,203.42,27,112,288,288,203.42,288.0,112.0,1.0,1
15021,8,1988.09,289,901,66,407,248.51125,50.875,112.625,0.16216216216216217,0
15022,1,281.05,19,113,586,586,281.05,586.0,113.0,1.0,0
15023,17,10478.24,425,4418,25,583,616.3670588235294,34.294117647058826,259.88235294117646,0.04288164665523156,0
15024,11,3259.8,130,1697,22,333,296.3454545454546,30.272727272727273,154.27272727272728,0.06606606606606606,0
15025,1,636.08,72,326,477,477,636.08,477.0,326.0,1.0,0
15026,4,823.39,83,469,149,357,205.8475,89.25,117.25,0.4173669467787115,0
15027,9,3096.42,67,2740,77,533,344.0466666666667,59.22222222222222,304.44444444444446,0.14446529080675422,0
15028,3,716.55,45,456,278,303,238.85,101.0,152.0,0.9174917491749175,0
15029,1,365.1,10,234,529,529,365.1,529.0,234.0,1.0,1
15030,7,1614.39,21,1009,177,554,230.62714285714287,79.14285714285714,144.14285714285714,0.3194945848375451,0
15031,12,2750.23,213,1329,19,640,229.18583333333333,53.333333333333336,110.75,0.0296875,0
15032,8,13780.65,39,8259,165,638,1722.58125,79.75,1032.375,0.25862068965517243,1
15033,6,1629.1,203,916,18,238,271.51666666666665,39.666666666666664,152.66666666666666,0.07563025210084033,0
15034,11,6669.62,308,3699,142,486,606.329090909091,44.18181818181818,336.27272727272725,0.29218106995884774,0
15036,2,245.69,49,151,86,89,122.845,44.5,75.5,0.9662921348314607,0
15037,2,402.51,40,301,285,286,201.255,143.0,150.5,0.9965034965034965,1
15038,7,1121.82,176,352,97,334,160.26,47.714285714285715,50.285714285714285,0.2904191616766467,0
15039,84,38630.79,542,17505,1,639,459.89035714285717,7.607142857142857,208.39285714285714,0.001564945226917058,0
15040,1,7.49,1,1,451,451,7.49,451.0,1.0,1.0,1
15041,2,294.02,98,197,79,353,147.01,176.5,98.5,0.2237960339943343,1
15042,2,315.45,9,238,108,504,157.725,252.0,119.0,0.21428571428571427,1
15043,5,2336.8,39,731,372,442,467.36,88.4,146.2,0.8416289592760181,0
15044,31,13706.380000000001,269,4031,45,632,442.1412903225807,20.387096774193548,130.03225806451613,0.07120253164556962,0
15045,2,735.66,11,114,61,167,367.83,83.5,57.0,0.3652694610778443,1
15046,21,6583.15,226,3811,6,603,313.4833333333333,28.714285714285715,181.47619047619048,0.009950248756218905,0
15047,1,343.62,22,222,179,179,343.62,179.0,222.0,1.0,1
15048,3,423.23,74,205,26,278,141.07666666666668,92.66666666666667,68.33333333333333,0.09352517985611511,0
15049,1,121.17000000000002,3,63,183,183,121.17000000000002,183.0,63.0,1.0,1
15050,2,2411.7000000000003,58,1404,330,390,1205.8500000000001,195.0,702.0,0.8461538461538461,0
15051,7,2921.29,133,2393,59,647,417.32714285714286,92.42857142857143,341.85714285714283,0.09119010819165378,0
15052,1,215.78,27,82,228,228,215.78,228.0,82.0,1.0,1
15053,2,478.6,28,514,65,191,239.3,95.5,257.0,0.3403141361256545,0
15055,3,560.07,77,230,384,632,186.69000000000003,210.66666666666666,76.66666666666667,0.6075949367088608,1
15056,1,133.45,6,81,429,429,133.45,429.0,81.0,1.0,1
15057,5,3255.96,62,1394,184,643,651.192,128.6,278.8,0.28615863141524106,1
15058,12,2530.7,169,1208,34,562,210.89166666666665,46.833333333333336,100.66666666666667,0.060498220640569395,0
15059,17,3194.45,283,1418,16,643,187.90882352941176,37.8235294117647,83.41176470588235,0.024883359253499222,0
15061,116,119859.38,120,70984,37,648,1033.2705172413794,5.586206896551724,611.9310344827586,0.05709876543209876,0
15062,7,2411.8,95,1650,127,519,344.54285714285714,74.14285714285714,235.71428571428572,0.24470134874759153,0
15063,1,370.79999999999995,5,56,122,122,370.79999999999995,122.0,56.0,1.0,1
15064,4,1254.41,75,810,319,626,313.6025,156.5,202.5,0.5095846645367412,1
15065,4,3027.48,140,1244,74,320,756.87,80.0,311.0,0.23125,0
15067,3,2981.17,125,1544,192,516,993.7233333333334,172.0,514.6666666666666,0.37209302325581395,0
15068,3,863.4499999999999,139,601,165,530,287.81666666666666,176.66666666666666,200.33333333333334,0.3113207547169811,0
15069,1,1109.53,70,520,88,88,1109.53,88.0,520.0,1.0,1
15070,3,843.25,26,375,282,633,281.0833333333333,211.0,125.0,0.44549763033175355,1
15071,4,1455.5600000000002,41,416,3,480,363.89000000000004,120.0,104.0,0.00625,1
15072,1,187.52,13,164,388,388,187.52,388.0,164.0,1.0,1
15073,7,2606.57,109,1347,95,591,372.3671428571429,84.42857142857143,192.42857142857142,0.16074450084602368,0
15074,3,1566.33,63,1063,14,377,522.11,125.66666666666667,354.3333333333333,0.03713527851458886,1
15076,3,1447.74,68,866,82,431,482.58,143.66666666666666,288.6666666666667,0.1902552204176334,1
15077,2,2428.08,28,528,404,639,1214.04,319.5,264.0,0.6322378716744914,1
15078,43,14721.36,104,7272,15,645,342.3572093023256,15.0,169.11627906976744,0.023255813953488372,0
15079,11,3767.35,119,1504,122,641,342.48636363636365,58.27272727272727,136.72727272727272,0.19032761310452417,1
15080,2,546.25,31,287,337,411,273.125,205.5,143.5,0.8199513381995134,1
15081,9,1708.97,65,729,117,445,189.88555555555556,49.44444444444444,81.0,0.26292134831460673,0
15082,1,93.35000000000001,6,43,578,578,93.35000000000001,578.0,43.0,1.0,1
15083,1,88.2,5,38,166,166,88.2,166.0,38.0,1.0,1
15084,2,965.1999999999999,31,600,289,555,482.59999999999997,277.5,300.0,0.5207207207207207,1
15085,1,347.54,9,169,639,639,347.54,639.0,169.0,1.0,1
15086,2,218.53,10,95,474,534,109.265,267.0,47.5,0.8876404494382022,1
15087,1,306.94,15,470,191,191,306.94,191.0,470.0,1.0,1
15089,3,2036.28,117,1189,3,37,678.76,12.333333333333334,396.3333333333333,0.08108108108108109,0
15090,1,381.32,23,208,217,217,381.32,217.0,208.0,1.0,1
15091,2,565.9,27,236,584,584,282.95,292.0,118.0,1.0,0
15092,3,776.46,39,230,124,372,258.82,124.0,76.66666666666667,0.3333333333333333,1
15093,22,13756.19,104,11176,26,641,625.2813636363636,29.136363636363637,508.0,0.0405616224648986,0
15094,2,83.0,4,28,372,553,41.5,276.5,14.0,0.6726943942133815,1
15095,10,3141.64,90,2233,13,597,314.164,59.7,223.3,0.021775544388609715,1
15097,2,660.27,39,254,492,492,330.135,246.0,127.0,1.0,0
15098,3,39916.5,1,121,91,91,13305.5,30.333333333333332,40.333333333333336,1.0,1
15100,7,2894.7,11,334,243,610,413.5285714285714,87.14285714285714,47.714285714285715,0.3983606557377049,1
15101,5,1262.69,48,469,268,499,252.538,99.8,93.8,0.5370741482965932,0
15102,2,554.67,26,339,440,456,277.335,228.0,169.5,0.9649122807017544,1
15104,2,1027.44,66,637,106,191,513.72,95.5,318.5,0.5549738219895288,1
15105,3,1328.96,67,810,44,536,442.9866666666667,178.66666666666666,270.0,0.08208955223880597,0
15106,3,1032.83,67,822,50,178,344.27666666666664,59.333333333333336,274.0,0.2808988764044944,0
15107,9,940.35,32,356,220,361,104.48333333333333,40.111111111111114,39.55555555555556,0.6094182825484764,1
15108,4,1300.25,50,499,51,137,325.0625,34.25,124.75,0.3722627737226277,1
15109,3,983.1,46,258,155,645,327.7,215.0,86.0,0.24031007751937986,1
15110,4,886.3000000000001,20,212,36,394,221.57500000000002,98.5,53.0,0.09137055837563451,0
15111,3,1451.89,60,560,282,501,483.96333333333337,167.0,186.66666666666666,0.562874251497006,0
15112,1,209.4,7,72,520,520,209.4,520.0,72.0,1.0,1
15114,9,2318.53,94,2253,2,330,257.6144444444445,36.666666666666664,250.33333333333334,0.006060606060606061,0
15115,1,191.74,14,88,642,642,191.74,642.0,88.0,1.0,0
15116,2,790.97,20,255,44,114,395.485,57.0,127.5,0.38596491228070173,0
15117,5,1609.92,65,2230,30,543,321.98400000000004,108.6,446.0,0.055248618784530384,0
15118,1,244.8,1,1440,43,43,244.8,43.0,1440.0,1.0,1
15119,1,266.4,14,88,155,155,266.4,155.0,88.0,1.0,1
15120,1,358.82,21,296,43,43,358.82,43.0,296.0,1.0,1
15121,1,295.15,18,125,198,198,295.15,198.0,125.0,1.0,0
15122,11,4497.47,155,2045,23,528,408.8609090909091,48.0,185.9090909090909,0.043560606060606064,1
15123,4,3526.33,113,1838,115,543,881.5825,135.75,459.5,0.21178637200736647,0
15124,3,357.38,25,318,101,561,119.12666666666667,187.0,106.0,0.1800356506238859,0
15125,21,16291.87,146,8149,22,527,775.8033333333334,25.095238095238095,388.04761904761904,0.04174573055028463,0
15126,2,449.49,25,273,446,596,224.745,298.0,136.5,0.7483221476510067,1
15127,1,304.97,12,213,429,429,304.97,429.0,213.0,1.0,0
15128,4,1482.92,80,1247,36,339,370.73,84.75,311.75,0.10619469026548672,0
15129,22,6209.51,80,3829,16,519,282.25045454545455,23.59090909090909,174.04545454545453,0.030828516377649325,0
15130,1,330.11,22,197,79,79,330.11,79.0,197.0,1.0,1
15131,1,80.28,7,88,304,304,80.28,304.0,88.0,1.0,1
15132,3,842.23,47,633,15,172,280.74333333333334,57.333333333333336,211.0,0.0872093023255814,0
15133,5,1806.9,45,960,37,430,361.38,86.0,192.0,0.08604651162790698,1
15134,6,823.16,31,560,36,332,137.19333333333333,55.333333333333336,93.33333333333333,0.10843373493975904,0
15135,2,305.68,17,84,148,465,152.84,232.5,42.0,0.31827956989247314,1
15136,1,582.9,29,374,5,5,582.9,5.0,374.0,1.0,0
15137,2,823.4,34,596,430,589,411.7,294.5,298.0,0.7300509337860781,1
15138,1,502.52,31,300,303,303,502.52,303.0,300.0,1.0,1
15139,2,178.96,13,208,149,246,89.48,123.0,104.0,0.6056910569105691,1
15140,6,2617.55,82,1704,25,351,436.2583333333334,58.5,284.0,0.07122507122507123,0
15141,7,1388.47,44,1197,367,530,198.35285714285715,75.71428571428571,171.0,0.6924528301886792,1
15142,5,2121.18,97,1790,319,410,424.236,82.0,358.0,0.7780487804878049,0
15143,2,563.63,27,320,135,341,281.815,170.5,160.0,0.39589442815249265,1
15144,22,9140.710000000001,170,4121,2,636,415.48681818181825,28.90909090909091,187.3181818181818,0.0031446540880503146,0
15145,2,724.03,35,438,136,157,362.015,78.5,219.0,0.8662420382165605,0
15146,2,1327.16,90,1473,74,200,663.58,100.0,736.5,0.37,1
15147,1,623.5,28,366,149,149,623.5,149.0,366.0,1.0,1
15149,5,1554.6100000000001,62,380,43,559,310.922,111.8,76.0,0.07692307692307693,1
15150,8,7256.2300000000005,441,4999,18,453,907.0287500000001,56.625,624.875,0.039735099337748346,0
15151,2,2085.61,56,795,332,419,1042.805,209.5,397.5,0.7923627684964201,1
15152,7,2901.35,131,1463,22,610,414.4785714285714,87.14285714285714,209.0,0.036065573770491806,0
15154,2,1091.99,101,245,387,387,545.995,193.5,122.5,1.0,0
15155,1,383.96999999999997,24,192,292,292,383.96999999999997,292.0,192.0,1.0,1
15157,4,2223.41,116,2984,63,638,555.8525,159.5,746.0,0.0987460815047022,0
15158,1,204.62,4,21,310,310,204.62,310.0,21.0,1.0,0
15159,22,12445.69,271,7737,22,341,565.7131818181819,15.5,351.6818181818182,0.06451612903225806,0
15160,4,589.27,17,307,266,330,147.3175,82.5,76.75,0.806060606060606,1
15161,1,119.92,33,144,297,297,119.92,297.0,144.0,1.0,1
15162,1,312.9,12,74,640,640,312.9,640.0,74.0,1.0,1
15163,1,155.0,10,48,101,101,155.0,101.0,48.0,1.0,0
15164,8,1594.05,223,714,117,599,199.25625,74.875,89.25,0.19532554257095158,0
15165,1,975.5,27,320,282,282,975.5,282.0,320.0,1.0,1
15166,1,167.16,12,140,377,377,167.16,377.0,140.0,1.0,1
15167,5,1659.67,262,872,230,582,331.934,116.4,174.4,0.3951890034364261,1
15169,2,569.22,58,356,291,636,284.61,318.0,178.0,0.45754716981132076,1
15170,1,81.15,4,33,316,316,81.15,316.0,33.0,1.0,1
15171,1,1289.5,5,290,240,240,1289.5,240.0,290.0,1.0,1
15172,3,886.74,60,838,45,146,295.58,48.666666666666664,279.3333333333333,0.3082191780821918,0
15173,7,1494.6,68,840,290,527,213.5142857142857,75.28571428571429,120.0,0.5502846299810247,1
15174,2,481.46,34,382,232,320,240.73,160.0,191.0,0.725,1
15176,1,988.0400000000001,52,448,577,577,988.0400000000001,577.0,448.0,1.0,1
15177,1,948.9300000000001,26,485,335,335,948.9300000000001,335.0,485.0,1.0,1
15178,1,40.5,3,30,169,169,40.5,169.0,30.0,1.0,1
15179,11,6740.09,190,4772,143,646,612.7354545454546,58.72727272727273,433.8181818181818,0.22136222910216719,0
15180,3,904.4300000000001,46,690,276,498,301.4766666666667,166.0,230.0,0.5542168674698795,1
15181,4,945.72,14,396,84,640,236.43,160.0,99.0,0.13125,0
15182,11,2998.952,78,1186,63,566,272.632,51.45454545454545,107.81818181818181,0.11130742049469965,1
15183,3,639.93,33,297,457,494,213.30999999999997,164.66666666666666,99.0,0.9251012145748988,1
15184,3,518.42,34,336,100,633,172.80666666666664,211.0,112.0,0.1579778830963665,0
15186,4,1221.05,26,663,77,606,305.2625,151.5,165.75,0.12706270627062707,0
15187,6,1883.88,37,801,1,121,313.98,20.166666666666668,133.5,0.008264462809917356,0
15188,1,310.43,23,233,634,634,310.43,634.0,233.0,1.0,1
